X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"797884139",way,12.5,hospital,hospital,Makere Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84329070,1,2020/04/29 10:14:20+00,f2528470cd26408d8518916773f9ee72
,,"797895636",way,15.625,hospital,hospital,Makueni County Referall Hospital Modern Maternity,County Government,,,,,,,,,,,,,,,,,,,,,,,84331881,1,2020/04/29 10:50:09+00,54cebdda8cff49b293722f813da82083
,,"796932569",way,18.75,hospital,hospital,Dental Surgeons - Vinayak & Popat,,,,,,,,,,,,,,,,,,,,,Karuna road,,Nairobi,84198096,1,2020/04/27 12:05:01+00,44f689861c644234b6b1e417059942c3
36.8493369918902,-1.31363730392638,"3856215363",node,9.375,pharmacy,,Faith Chemist,,,,,,,,,,,,,,,,,,,,,,,,35548151,1,2015/11/24 11:18:35+00,f4fd42eee72c4181bc33dc7cde5004ab
36.8451477166841,-1.31130554228253,"1493484799",node,12.5,pharmacy,,Enina clinic &,,,,,,,,,,,no,,,,,,,,,,,,,113752869,2,2021/11/14 07:09:04+00,d6afefe118dd4a6ab2d390ea76c36906
,,"798331030",way,12.5,hospital,hospital,Karung'a Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84407491,1,2020/04/30 11:05:47+00,4f3419125df647989f7cc669b0173c05
34.1385329460512,-0.42788077571268,"7239935962",node,12.5,clinic,clinic,Kolunga Community Dispensary,,,,,,,,,,,,,,,,,,,,,,,,81420194,1,2020/02/24 19:06:53+00,9e5e357645c04526819864ea7785e9f8
,,"792488921",way,12.5,hospital,hospital,St. Kelly Medical Clinic/ Lab,,,,,,,,,,,,,,,,,,,,,,,,83641449,1,2020/04/16 10:08:50+00,7288c5923fa0402480608bd77a0e4a2f
,,"366311066",way,9.375,hospital,,Khorof Harar Hospital,,,,,,,,,,,,,,,,,,,,,,,,128513156,3,2022/11/05 09:31:12+00,3e7c98bde50b4ac8abe3e5881de59674
39.6566172461706,-0.47577991576901,"11364707375",node,21.875,hospital,,Iftin sub county,Ministry of Health,,,public,operational,24/7,,,,,,,,,,,,,,,,,,144257155,1,2023/11/20 17:57:19+00,14e1c469604d423fb405d38871b04870
40.0592443958623,1.74653041733603,"3683457946",node,9.375,pharmacy,,Ladnan Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,62140038,2,2018/08/30 13:22:46+00,f2e5eacd23504523bc72e12b2c6aed1e
36.7739345644077,-1.31045477911042,"1804804138",node,21.875,hospital,,Clinix Healthcare Kibera Branch,,,,private,operational,09:00,,,,,,,,,,,,,,,,,,135608976,5,2023/05/02 10:09:37+00,d858c88a4cb9454ea5f40f26d2b5d80c
36.9757303920527,-1.26163832357079,"8415888818",node,21.875,hospital,hospital,,,,,private,operational,Mo-Fr 08:00-17:00,"0",,,,,,,,,,,,,,,,,144839660,3,2023/12/06 18:33:49+00,b314918f1fea4770abf6988e82797d51
,,"798307187",way,12.5,hospital,hospital,Muyuni Dispensary,,,,,,,,,,,,,,,,,,,,,,,,84402530,1,2020/04/30 10:03:30+00,495c22f2d7a24aff956972f95c8e34e9
35.7240952407738,0.04120413730891,"5820197019",node,15.625,clinic,,Mission Hospital,,,,,,,,,,,yes,,,,,always,,,,,,,,61817742,4,2018/08/20 10:00:38+00,33d68d4ff918437595862a1912f9b167
,,"797318618",way,12.5,hospital,hospital,kambi garba catholic dispensary,,,,,,,,,,,,,,,,,,,,,,,,84249993,1,2020/04/28 08:34:22+00,3fa7e31b25244fdbac94c31461ae47fa
36.8623166204115,-1.2582983027942,"7952200618",node,15.625,clinic,,Rhodics,,,,private,non_operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,9662d1e776294335be873b92b2dfcd7f
33.975810617335,0.096958964657546,"11586713098",node,21.875,hospital,,Port Victoria hospital,Ministry of Health,KRCS2023,,Public,,24hours,,,,,,,,,,,,,,,,,,147149821,2,2024/02/06 20:06:38+00,966a51c1d544404b80b0cc42be92b8a0
36.8843709164036,-1.28446802942545,"8416012017",node,25,hospital,hospital,Brightstar Medical Centre,,,,private,operational,Mo-Fr 08:00-17:00,"2",,,,,,,,,,,,,,,,,99129486,1,2021/02/11 18:54:45+00,99e6fc524d614db59cb568e0c03feb94
,,"245262898",way,43.75,hospital,hospital,Kenyatta National Hospital,Government,,"gynaecology;paediatrics;radiology",public,operational,24/7,"1455",,,,,,yes,,,,,,,,Along Hospital Road Upper Hill,"00202",Kenya,121713955,9,2022/05/30 12:27:48+00,6aa5f626bcd442abb7bc089d15c23f97
34.7822199429757,-0.089791765886105,"8190977962",node,15.625,clinic,,Ahava Medical Center,,,,private,operational,,,,,,,,,,,,,,,,,,,95231095,1,2020/12/03 13:59:16+00,898ad3ffdd2a459f9166268bcdc4d019
36.8851174925193,-1.32013068049588,"949597378",node,9.375,hospital,,Sidarec Mukuru Community Clinic,,,,,,,,,,,,,,,,,,,,,,,,6047175,1,2010/10/15 08:36:24+00,5abea1cd04ab4c5dbb3a41e76ecc1e07
36.8440466698832,-1.26618173418598,"7952200600",node,15.625,pharmacy,,Chemist,,,,private,operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,c40af29864e14a98ac470fe17b5062b4
36.87651967152,-1.31511243506588,"1432508000",node,12.5,pharmacy,,MASCO medical clinic,,,,,,,,,,,yes,,,,,,,,,,,,,18041959,2,2013/09/26 09:54:56+00,efc0a3c6ce2344eab0d034b2de9d6d32
36.7974191483573,-1.31321544273965,"612008569",node,21.875,hospital,,Laini Saba Health Services,,,,private,operational,24/7,,,,,,,,,,,,,,,,,,134436534,7,2023/04/03 04:49:06+00,6d649382e9c14328950731ae1f54038c
36.9124632839848,-1.36349630058274,"6208217706",node,18.75,clinic,clinic,Maayan Medical Centre - Gateway Mall,,,,,,,,,,,,,,,,,,,,,Syokimau Airport Road,,Nairobi,136306363,2,2023/05/19 15:40:03+00,6f79c769a6714069a97c84a79b4df268
36.8426152922783,-1.31695134080312,"4510460989",node,12.5,clinic,,Plainsview Dispensary,,,,,,,,,,,,,,,,,,,,,Aoko lane,,,43798534,1,2016/11/19 13:08:47+00,cd395f72d261453bb13476214beb6845
36.8552043241117,-1.26216730548006,"8047361386",node,9.375,clinic,,Alphamed clinic,,,,,,,,,,,,,,,,,,,,,,,,93063296,1,2020/10/26 13:14:59+00,6fa90584484e4777b4315e844aee79fe
39.9593389831946,-3.17226373149322,"11290358734",node,25,clinic,,Ramos medical clinic,Private,KRCS2023,,private,operational,sunrise-sunset,,,,,,,,,,,,,,,,,,143149317,1,2023/10/26 08:03:54+00,4c9aea9fb29b4f73a33ee777da8fe326
36.8620516684522,-1.25866836381931,"7952200622",node,15.625,pharmacy,,Kopok Chemist,,,,private,operational,,,,,,,,,,,,,,,,,,,91659564,1,2020/09/28 17:45:03+00,ae75dbac0b454a63ba7625608191de5f
,,"172973561",way,9.375,hospital,,Kago Dispensary,,,,,,,,,,,,,,,,,,,,,,,,17099087,3,2013/07/26 09:21:54+00,db2566cd02e94365ae18e7849bb94b7f
36.8091170162453,-1.29445724635153,"5383793246",node,21.875,clinic,clinic,AAR Healthcare Williamson Outpatient Centre,,,,,,,,,,,,,,,,,,,,"Fourth Ngong Avenue, George Williamson House, 2nd floor,, Nairobi",4th Avenue Ngong,,Nairobi,56036617,1,2018/02/03 18:38:45+00,cfa3ccd703b24a5691c6c19a4e9b52fd
37.1594626316254,-0.721438410358985,"3105367403",node,15.625,pharmacy,,Mathioya dispensing Chemists,,,,,,"Mo-Fr 08:30-20:00; Sa 08:30-20:00; Su off",,,,,yes,,,,,,,,,,,,,64984014,3,2018/11/28 19:14:16+00,d02fdaed77574f4394cde8d48fa15ed1
,,"101533083",way,9.375,hospital,,Egerton Dispensery,,,,,,,,,,,,,,,,,,,,,,,,13206897,2,2012/09/22 12:32:37+00,534d4572d52b43ed9b033d266d50d4fa
36.8668455303342,-1.26095176188184,"2374943965",node,9.375,clinic,,Huruma Lions Health Center,,,,,,,,,,,,,,,,,,,,,,,,51321972,3,2017/08/21 22:59:47+00,408738dea5d94b8cae2d030f1910114f
36.8273071710554,-1.27753921298608,"8416351018",node,25,clinic,clinic,Beta Care Setlite clinic,,,,private,operational,Mo-Fr 08:00-17:00,"0",,,,,,,,,,,,,,,,,99132416,1,2021/02/11 20:13:15+00,aa6b75b10ea74108a64aa484d906822b
36.7994399413934,-1.31763220279791,"4965328917",node,15.625,clinic,,Beyond Zero CBO Soweto,,,,ministry_of_health,operational,,,,,,,,,,,,,,,,,,,50220174,1,2017/07/12 07:11:27+00,1d2f18982a604ace982abde938b40509
,,"792829427",way,25,hospital,hospital,Maji moto Dispensary,,,,other,operational,Mo-Fr 08:00-16:30,,,,,,,,,,,,,,,,,,83691885,1,2020/04/17 08:23:57+00,77fecf25464a4c31aa670e7f5ee25341
,,"792488917",way,6.25,,hospital,,,,,,,,,,,,,,,,,,,,,,,,,93745643,2,2020/11/08 15:29:20+00,67f653c022e14d91a8165cc725eba707
36.8757342871926,-1.31416502855018,"1432508035",node,12.5,pharmacy,,P.M.C. medical clinic,,,,,,,,,,,yes,,,,,,,,,,,,,9297611,1,2011/09/14 09:40:36+00,b94305ab7b444fa0882f461e6617ed77
36.8403463949082,-1.3095300037333,"3856068146",node,9.375,pharmacy,,Mwema Dispensary,,,,,,,,,,,,,,,,,,,,,,,,35546881,2,2015/11/24 09:59:24+00,1e163f82f09d42888c1d517775a188da
36.7494055953227,-1.28826997688591,"8074036747",node,15.625,pharmacy,,Njimia,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,6bb0558f65e4495b8780ed57318f1665
,,"798301006",way,18.75,hospital,hospital,Kajiado District Hospital,,,,,,,,,,,,,,,,,,,,,Nairobi-Namanga Road,,Kajiado,84401231,1,2020/04/30 09:47:57+00,6321a98ef4e045cb97bcf5a07f9fbde4
36.88049998588,-1.30904008149281,"8895109511",node,12.5,laboratory,laboratory,Cana Family Health Center,,,,,,,,,,,,,,,,,,,,,,,,107443189,1,2021/07/05 13:38:30+00,10ac1a6d2b704b1abcdc8599b447e312
36.7949558746527,-1.31676467581946,"696772525",node,21.875,pharmacy,,Organic Chemist,,,,private,operational,Mo-Su 08:30-22:00,,,,,yes,,,,,,,,,,,,,134436534,8,2023/04/03 04:49:06+00,16b925b920c34136985cdd9ef949a017
36.8909999959855,-1.24639004913655,"8891997089",node,12.5,*,alternative,Mama Fredy/Sister,,,,,,,,,,,,,,,,,,,,,,,,107380437,1,2021/07/04 08:44:18+00,132e12e55a56434ebf0733584ec74f2f
36.8872999724676,-1.24992000383906,"8891997092",node,12.5,*,alternative,Traditional Healer,,,,,,,,,,,,,,,,,,,,,,,,107380437,1,2021/07/04 08:44:18+00,c0827b10b4374b13870bf6a946cd82b6
36.8909787897704,-1.32893327138967,"6208216882",node,18.75,clinic,clinic,Nairobi Hospital Clinic,,,,,,,,,,,,,,,,,,,,,Airport North Road,,Nairobi,66307782,1,2019/01/14 16:53:10+00,a3cebdd850ed449bbd87d00512da03f2
33.9924360384607,0.056300447838595,"11586713089",node,21.875,hospital,,Rukala Health center,Ministry of Health,KRCS2023,,Public,,24 hrs,,,,,,,,,,,,,,,,,,147149821,2,2024/02/06 20:06:38+00,973d97d46ab74f85aa4b0cfa6afd871a
35.941274123856,-0.324462758882049,"5798481338",node,9.375,doctors,,Friends Medical Cetre,,,,,,,,,,,,,,,,,,,,,,,,61224641,1,2018/07/31 10:48:40+00,7a944dced6234cdd8e45ea53b75e47d1
38.1192572649421,-1.02079657345848,"2877935392",node,9.375,hospital,,katalwa dispensary,,,,,,,,,,,,,,,,,,,,,,,,28861958,2,2015/02/15 12:29:17+00,af685265971f49fbadf4c546e774de20
36.3513058468112,0.040122368885335,"9810337114",node,34.375,hospital,hospital,OLJABET HOSPITAL,DR. CAESAR MAKARA KANYANGO,,"gynaecology;general;dentist;orthopaedics;psychiatry;radiology;urology;surgery",private,,,,,,,,,yes,,,,,,,"543",,"20300",Nyahururu,122239334,1,2022/06/11 08:27:28+00,e77d3829e3c9472e92def755dc95802f
,,"668848311",way,18.75,hospital,hospital,Lodwar District Hospital,,,,,,,,,,,,,,,,,,,,,Lodwar-Lokichogio Road,,Lodwar,135479234,6,2023/04/28 17:48:43+00,012de360452b432391edf51e5a028bd7
36.7854169335651,-1.31336380242581,"696677374",node,21.875,pharmacy,,St Beeja Chemist,,,,private,operational,Mo-Fr 08:30-20:00,,,,,no,,,,,,,,,,,,,136014599,8,2023/05/12 11:38:57+00,47f951b011ab44fe9d6805882b68fcb2
36.7860503539879,-1.30786845906721,"612007438",node,9.375,hospital,,Upendo Vision Clinic,,,,,,,,,,,,,,,,,,,,,,,,134935097,3,2023/04/15 10:44:49+00,ebe27dd46cc74e2bac2c18743ab1801e
,,"792886692",way,21.875,hospital,hospital,ST.PATRICK MEDICAL CLINIC,,,,private,operational,24/7,,,,,,,,,,,,,,,,,,83703584,1,2020/04/17 11:21:30+00,afe54db1a4204b2d98fe356de30a1992
,,"796969749",way,18.75,hospital,hospital,Murang'a Redcross Tuck Shop,Kenya Red Cross Murang'a Branch,,,,,24/7,,,,,,,,,,,,,,,,,,84204000,1,2020/04/27 14:03:26+00,a64ae901baff4197b67c9b035f031ab5
36.8536992695778,-1.26281313111957,"4502203216",node,21.875,pharmacy,,Marisa Chemist,,,,private,operational,06:00-21:30,,,,,yes,,,,,,,,,,,,,93740788,4,2020/11/08 13:57:46+00,117cd7dc20564dbba5f23a141c9c3379
36.7739627276024,-1.31041127703296,"7930813002",node,15.625,clinic,,Kinani Medical and Dental Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,91281159,1,2020/09/22 09:36:09+00,3bbeda9dde6c46af82a062395863127b
,,"792883676",way,21.875,hospital,hospital,vyongwani dispensary,,,,ministry_of_health,operational,24/7,,,,,,,,,,,,,,,,,,83702842,1,2020/04/17 11:09:26+00,85d0b069a68b40888ec1f0ff508c7c65
,,"798375338",way,12.5,hospital,hospital,Bura Sub County Hospital,,,,,,,,,,,,,,,,,,,,,,,,84415765,1,2020/04/30 13:16:18+00,1d62f291fe744cb78b7c8edebab76635
,,"796922450",way,12.5,hospital,hospital,Magadi Hospital,,,,,,,,,,,,,,,,,,,,,,,,111501485,2,2021/09/21 15:08:25+00,68bdc01a0d2240f0b5c5e25c6545e33b
36.8845361237152,-1.31398414707971,"1417918727",node,12.5,pharmacy,,Vision View Medical Services,,,,,,,,,,,no,,,,,,,,,,,,,9174388,2,2011/08/31 09:03:28+00,f1564855ed7f4df3b2e510b78458e398
36.8740859859336,-1.31920733004228,"1437347843",node,12.5,pharmacy,,Kengori med clinic,,,,,,,,,,,yes,,,,,,,,,,,,,9341092,1,2011/09/19 10:20:42+00,6b25400e8dd64701b25ed680f7d5380b
36.8847123951389,-1.21845861409631,"8420940517",node,21.875,hospital,hospital,Gateway Health Care Thome,,,,,operational,Mo-Su 08:00-17:00,"3",,,,,,,,,,,,,,,,,99223126,1,2021/02/13 17:44:29+00,4024751cc29f4b0cb77fd1542e016e39
36.8580696777115,-1.26446755116797,"8062878785",node,15.625,clinic,,Kwa Alex Medical,,,,,,,,,,,yes,,,,,,,,,,Mau Mau,,,93738077,2,2020/11/08 12:50:18+00,7ede7a649c93481c9ba6f6769ba8ef8e
39.4815905350529,-3.07641784217054,"11290358688",node,25,pharmacy,,Baraka Chemist,Jackson Baraka Karisa,KRCS2023,,private,operational,sunrise-sunset,,,,,,,,,,,,,,,,,,143149317,1,2023/10/26 08:03:54+00,6936a618ebe74ffbae45a97e38555b62
36.7511149168369,-1.28996831810696,"8074036782",node,15.625,pharmacy,,Agrovet,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,b67fa9cda20e4980a828321409360ad8
40.0375741586736,-1.4972040009115,"5504237522",node,9.375,clinic,,Tawheed Nursing Home,,,,,,,,,,,,,,,,,,,,,,,,57521405,1,2018/03/26 03:00:32+00,6082abfe7d6e423cabbfe244b18c2ca8
36.8576890554884,-1.26180571017716,"8006210485",node,18.75,clinic,,Undugu medical clinic,,,,,,Mo-Su 09:00-21:30,,,,,yes,,,,,,,,,,Mathare 4A,,,93667923,2,2020/11/06 13:57:01+00,dbc00c60ae4645b29fbe4005bdf67298
,,"797390951",way,15.625,hospital,hospital,St Elizabeth Mukumu Hospital,,,,,,,,,,,,,,,,,,,,,E237,,,122316184,2,2022/06/13 09:42:25+00,675b7ebc1d3946d58e1e935bb3e2a710
40.0637879741156,1.75065213440257,"10008205619",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,128418977,2,2022/11/03 05:30:22+00,9fd1edc4b9a8456b9a1d2bf0ab876683
36.8391946375932,-1.30759646630923,"3856041758",node,12.5,pharmacy,,pharmacy,,,,,,,,,,,no,,,,,,,,,,,,,35545393,1,2015/11/24 08:23:20+00,a90e9079237f4c0db6474b6256f0da4c
,,"797336887",way,15.625,hospital,hospital,barwessa health centre,,,,government,,,,,,,,,,,,,,,,,,,,84253882,1,2020/04/28 09:23:07+00,abdf8d0a9def4adab1d19f4037f607bc
40.6291197667077,1.87856752054327,"3680037633",node,9.375,pharmacy,,Riba Dispensary,,,,,,,,,,,,,,,,,,,,,,,,33091161,1,2015/08/04 08:58:56+00,37b5f3e2ae124dc584726043caaeb54b
34.7804757527443,-0.081587810516965,"8214402715",node,15.625,pharmacy,,Westvale Pharmacy,,,,private,operational,,,,,,,,,,,,,,,,,,,136657246,2,2023/05/28 13:38:28+00,766342c0c37143d789a86a46667c5edc
36.7619146637998,-1.29814905560428,"8420920618",node,21.875,clinic,clinic,Gertrudes Childrens Hospital Clinic (Junction Mall),,,paediatrics,,,Mo-Su 08:00-17:00,"1",,,,,,,,,,,,,,,,,134678359,2,2023/04/09 08:41:36+00,71e466b9e7eb4d8cb1c16621291ed948
34.7664816624819,-0.080205047950415,"8190831005",node,15.625,clinic,,St.Vincent De'Paul Community Clinic,,,,religious,operational,,,,,,,,,,,,,,,,,,,95230744,1,2020/12/03 13:52:50+00,1b321ac3d16f4d11a29c1f9dd7cb2f0e
36.7775526967316,-1.31303037031759,"696655680",node,25,pharmacy,pharmacy,Neema,,,,private,operational,07:00-13:00,,,,,yes,,,,,,,,,,,,,95473034,7,2020/12/08 09:06:16+00,b5dfa12f440848a9bb696451907dfb58
36.8631165892504,-1.26246737761369,"1103092408",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,6966085,1,2011/01/14 11:08:47+00,90bc2cf8a0394ee285cb615a03a9bf20
,,"222900210",way,21.875,clinic,clinic,medecins sans frontieres,Médecins sans frontières,,,ngo,,,,,,,,,yes,,,,,,,,,,,110025808,5,2021/08/21 12:02:52+00,d360f6f7aff94659ab5c41eb89c06545
37.5865915930359,-0.799496057128778,"2877920993",node,9.375,hospital,,makima dispensary,,,,,,,,,,,,,,,,,,,,,,,,28929411,4,2015/02/18 10:57:03+00,4865bd5ad7724bf4b4c36e99fe3e6705
,,"381696888",way,12.5,hospital,hospital,Premier Hospital,,,,,,,,,,,,,,,,,,,,,,,,70308402,2,2019/05/16 08:38:25+00,3f8beb82d7834354bd4895f4514046db
39.8266711417736,1.88862127812377,"3689589880",node,9.375,clinic,,Tulatula Dispensary,,,,,,,,,,,,,,,,,,,,,,,,33240864,1,2015/08/10 14:08:04+00,851112fc024345ab92a27cf81157e895
36.8114971414705,-1.26452345846215,"6225467024",node,18.75,hospital,hospital,Dinesh Chandaria Medical Center,,,,,,,,,,,,,,,,,,,,,Shivachi Road,,Nairobi,141008617,2,2023/09/09 03:42:59+00,69aab288842e40a8a5fd9a683a4836e6
36.8629111488036,-1.26216487472814,"1103092490",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,65112186,2,2018/12/03 04:43:52+00,8641c8766a3a41a7b0dffb2d426a2d83
36.8889999900692,-1.25037002822043,"8891997088",node,12.5,*,alternative,Ako Kula (Traditional Healer),,,,,,,,,,,,,,,,,,,,,,,,129039204,2,2022/11/17 12:10:12+00,01f03469803a43bc8a8f9d6e3e033a58
,,"792480901",way,12.5,hospital,hospital,Wendani health services,,,,,,,,,,,,,,,,,,,,,,,,83639888,1,2020/04/16 09:42:07+00,2d51074e674b46e3b9ea2ca88164b448
34.7896852850372,-0.084132640139472,"8190988798",node,15.625,hospital,,Star Hospital Kisumu Annex,,,,private,operational,,,,,,,,,,,,,,,,,,,95232009,1,2020/12/03 14:17:19+00,836ee2fedc574b6a9d8b3bcc77f01396
,,"798371866",way,18.75,hospital,hospital,Gertrudes Childrens,,,,,,,,,,,,,,,,,,,,,Mwangaza Road,,Nairobi,84415199,1,2020/04/30 13:05:09+00,c079b104ce4b45368da3903fcc1a52b6
,,"144059570",way,18.75,doctors,,Doctors Plaza,,,,,,,,,,,,,,,,,,,,P. O. Box 15000,Argwings Kodhek Road,,Nairobi,125274780,3,2022/08/23 14:27:14+00,ed106baea46741f9ad138825534357c8
,,"797354641",way,12.5,hospital,hospital,Bute Hospital,,,,,,,,,,,,,,,,,,,,,,,,84257193,1,2020/04/28 10:07:21+00,6869d121903b4340b62cce2732105fd7
37.15640038712,-0.719936876224494,"3105367384",node,9.375,clinic,,DynaPharm International Company,,,,,,,,,,,,,,,,,,,,,,,,25789114,1,2014/10/01 12:36:20+00,6c371748eff446428f10f9afa493bcc3
39.6820434979904,-4.0368289644656,"1795791432",node,18.75,hospital,,Jocham,,,,,,24/7,,,,,,,,,,,,,,,Malindi Road,,Mombasa,64221460,3,2018/11/06 08:06:02+00,a228c8f303c74ac285a782eb6f7a4682
36.7422466956412,-1.28451672828288,"8047604839",node,15.625,dentist,,Elmaphus Medical and Dental Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,93124696,2,2020/10/27 13:28:12+00,f588b6240e1c45a5b99558f7bfadb96d
36.8883132607422,-1.32025205045383,"2001268286",node,12.5,pharmacy,,Gastine,,,,,,,,,,,yes,,,,,,,,,,,,,113752869,2,2021/11/14 07:09:04+00,d568d9c0ebcb47418fe13d48bdaf4f3e
36.8494252533307,-1.31442143096825,"3856148566",node,9.375,pharmacy,,New Hope chemist,,,,,,,,,,,,,,,,,,,,,,,,35548151,1,2015/11/24 11:18:41+00,7f136eeb60264843a195ef35be09e5dc
,,"481843899",way,25,hospital,hospital,Rosade Medical Clinic,,,,private,operational,08:00-21:00,,,,,,,,,,,,,,,,,,83626504,2,2020/04/16 06:04:01+00,a22fc2f8688c42aaa622363d340919d2
36.8411707550854,-1.30806266776375,"3856130361",node,9.375,clinic,,fema medical clinic,,,,,,,,,,,,,,,,,,,,,,,,35546881,1,2015/11/24 09:58:38+00,f49b07be89ef434ab6f03c4c8bb93ee9
36.8800835729303,-1.31706131137275,"914492970",node,9.375,pharmacy,,Riverside Medical,,,,,,,,,,,,,,,,,,,,,,,,9174708,2,2011/08/31 09:46:57+00,34fb2f6e06f04587892499c98a3bbf30
,,"798637186",way,12.5,hospital,hospital,Realle Hospital,,,,,,,,,,,,,,,,,,,,,,,,130087135,2,2022/12/14 19:09:54+00,4d8ac97db4a741ce8020feba7930e388
36.8865236405956,-1.24432910678425,"8415761717",node,28.125,clinic,clinic,Access Afya Baba dogo,,,,private,operational,Mo-Fr 08:00-17:00,"2",,,,,,,,,,,,,,,,Nairobi,99124843,1,2021/02/11 17:31:32+00,3ad1a6e7f46649419f72c447d57ad7c7
,,"797892265",way,12.5,hospital,hospital,MRS,,,,,,,,,,,,,,,,,,,,,,,,84331102,1,2020/04/29 10:40:19+00,78889fa928c3421f843a630bb2cde5c8
36.7535614267352,-1.27724014668087,"8074036770",node,15.625,pharmacy,,Ponyesha Chemist,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,be0711418b664b3a8a4f59ee0a449aff
34.7789716202198,-0.11048006311799,"8191008644",node,15.625,clinic,,C1 Health Clinic,,,,private,operational,,,,,,,,,,,,,,,,,,,95232407,1,2020/12/03 14:24:38+00,7a6498964e4a4cf780dffa2dc7e03ea9
,,"792840933",way,12.5,hospital,hospital,Shimba hills health Centre,,,,,,,,,,,,,,,,,,,,,,,,83694790,1,2020/04/17 09:06:17+00,5355b17602a448808193ed1f9d2261e4
41.4921081960551,-1.72303351098293,"6980137785",node,9.375,clinic,,Mrs,,,,,,,,,,,,,,,,,,,,,,,,77136403,1,2019/11/15 15:46:37+00,76d6e52b459041a1b8c5cf17754c8355
,,"797977309",way,12.5,hospital,hospital,Gilgil Sub County Hospital,,,,,,,,,,,,,,,,,,,,,,,,84342371,1,2020/04/29 13:23:43+00,b99c98ee03cf45879d98990ad0c65412
,,"798272194",way,12.5,hospital,hospital,Aga Khan hospital,,,,,,,,,,,,,,,,,,,,,,,,84394737,1,2020/04/30 08:26:44+00,6865bb9017cd4776b718faa2b30f2334
39.4291526782471,1.52652088173312,"3713256958",node,9.375,pharmacy,,Hadado Health Center,,,,,,,,,,,,,,,,,,,,,,,,33565006,1,2015/08/25 09:08:19+00,26d2b7c75d73496281343ec827a9cb8f
36.6685651566993,-1.26536332516014,"7312009385",node,59.375,hospital,"birthing_center;clinic;dentist;doctor;hospital;laboratory;optometrist;pharmacy;physiotherapist",P.C.E.A Kikuyu Hospital,P.C.E.A Church,,"anaesthetics;clinical_pathology;dental_oral_maxillo_facial_surgery;emergency;gynaecology;paediatric_surgery;paediatrics;pathology;radiology;surgery;urology;vaccination",religious,operational,24/7,,,,"emergency_department;intensive_care_unit;laboratory;operating_theater;ultrasound;x_ray",yes,yes,yes,"private;public",water_works,grid,Thogoto,,https://pceakikuyuhospital.org/,,,,,87493653,4,2020/07/03 09:09:50+00,4095cd1aacfe4b18b7243b6451f1039f
,,"666620499",way,18.75,hospital,hospital,Kangundo District Hospital,,,,,,,,,,,,,,,,,,,,,Kangundo Road,,Kagundo,66700490,1,2019/01/28 10:08:13+00,12d85eda590c46da83e798eba0ce14c2
39.6878233231427,-3.54940754860454,"4707793171",node,12.5,hospital,,ganze health,,,,government,,,,,,,,,,,,,,,,,,,,46434259,1,2017/02/27 07:28:17+00,71f109a67735410189bad2445e49ed6b
36.7514482651261,-1.29034332445494,"8074036786",node,15.625,pharmacy,,Sky Chemist,,,,unknown,unknown,,,,,,,,,,,,,,,,,,,93408841,1,2020/11/02 09:38:34+00,d99459a1e93446e3988e236cdd08d0be
36.8606808920072,-1.28902820384701,"8415884021",node,21.875,clinic,clinic,Bahati Health Centre,,,,,operational,24/7,"24",,,,,,,,,,,,,,,,,99128431,1,2021/02/11 18:27:26+00,a9e13ceb29f64af1bddddd12cb26f15a
35.7876999719015,0.231797970457592,"6799387350",node,15.625,clinic,,Kapkein Dispensary,,,,,,,,,,,yes,,,,,always,,,,,,,,74532115,1,2019/09/16 13:15:12+00,a7f7ad6cdbd245e0a34c7a2d5d89d4de
36.8871143971313,-1.33009265623662,"8420896917",node,21.875,clinic,hospital,Getrude Embakasi Clinic,,,,,operational,Mo-Su 08:00-17:00,"6",,,,,,,,,,,,,,,,,99222318,1,2021/02/13 17:23:42+00,89bdf82ea4af4119aaa23623ecb42f77
36.8605311912165,-1.26201576067069,"4504009847",node,18.75,clinic,,Pona Medical Centre,,,,private,operational,08:00-21:00,,,,,,,,,,,,,,,,,,64907797,3,2018/11/26 18:28:13+00,43de6d964cdc41ca800a9ddc5de3b921
